data_evento,message_id,remetente_estimado,assunto,etapa,detalhe_smtp,tamanho_bytes,anexos,status_final
2026-05-21 20:51:36,<20260521205135.BFD41227E1@relatorios01a.venezacayooscar.cfd>,relatorios01a.venezacayooscar.cfd (estimado),Currículo - Diego Fonseca,RECEBIDO (SMTP),"550-5.7.1 [95.217.163.6 18] Gmail has detected that this message is likely 550-5.7.1 suspicious due to the very low reputation of the sending IP address. 550-5.7.1 To best protect our users from spam, the message has been blocked. 550-5.7.1 For more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",5953,0,Rejeitado (definitivo)
2026-05-21 20:51:36,<20260521205135.BFD41227E1@relatorios01a.venezacayooscar.cfd>,relatorios01a.venezacayooscar.cfd (estimado),Currículo - Diego Fonseca,REJEITADO,,6119,0,Rejeitado (definitivo)
2026-05-21 20:51:37,<20260521205137.5E8F42136B@relatorios01a.venezacayooscar.cfd>,relatorios01a.venezacayooscar.cfd (estimado),Currículo - Paula Lopes,RECEBIDO (SMTP),"550-5.7.1 [95.217.163.6 18] Gmail has detected that this message is likely 550-5.7.1 suspicious due to the very low reputation of the sending IP address. 550-5.7.1 To best protect our users from spam, the message has been blocked. 550-5.7.1 For more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",5953,0,Rejeitado (definitivo)
2026-05-21 20:51:38,<20260521205137.5E8F42136B@relatorios01a.venezacayooscar.cfd>,relatorios01a.venezacayooscar.cfd (estimado),Currículo - Paula Lopes,REJEITADO,,6116,0,Rejeitado (definitivo)
2026-05-21 20:51:46,<20260521205146.4091923352@relatorios01a.venezacayooscar.cfd>,relatorios01a.venezacayooscar.cfd (estimado),Currículo - Isabela Monteiro,RECEBIDO (SMTP),"550-5.7.1 [95.217.163.6 18] Gmail has detected that this message is likely 550-5.7.1 suspicious due to the very low reputation of the sending IP address. 550-5.7.1 To best protect our users from spam, the message has been blocked. 550-5.7.1 For more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",5979,0,Rejeitado (definitivo)
2026-05-21 20:51:46,<20260521205146.4091923352@relatorios01a.venezacayooscar.cfd>,relatorios01a.venezacayooscar.cfd (estimado),Currículo - Isabela Monteiro,REJEITADO,,6142,0,Rejeitado (definitivo)
2026-05-21 20:52:04,<20260521205146.4091923352@relatorios01a.venezacayooscar.cfd>,relatorios01a.venezacayooscar.cfd (estimado),Currículo - Isabela Monteiro,RECEBIDO (SMTP),"550-5.7.1 [95.217.163.6 19] Gmail has detected that this message is likely 550-5.7.1 suspicious due to the very low reputation of the sending domain. To 550-5.7.1 best protect our users from spam, the message has been blocked. For 550-5.7.1 more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",5979,0,Rejeitado (definitivo)
2026-05-21 20:52:04,<20260521205146.4091923352@relatorios01a.venezacayooscar.cfd>,relatorios01a.venezacayooscar.cfd (estimado),Currículo - Isabela Monteiro,REJEITADO,,6143,0,Rejeitado (definitivo)
2026-05-21 20:52:05,<20260521205137.5E8F42136B@relatorios01a.venezacayooscar.cfd>,relatorios01a.venezacayooscar.cfd (estimado),Currículo - Paula Lopes,RECEBIDO (SMTP),"550-5.7.1 [95.217.163.6 19] Gmail has detected that this message is likely 550-5.7.1 suspicious due to the very low reputation of the sending domain. To 550-5.7.1 best protect our users from spam, the message has been blocked. For 550-5.7.1 more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",5953,0,Rejeitado (definitivo)
2026-05-21 20:52:05,<20260521205137.5E8F42136B@relatorios01a.venezacayooscar.cfd>,relatorios01a.venezacayooscar.cfd (estimado),Currículo - Paula Lopes,REJEITADO,,6115,0,Rejeitado (definitivo)
2026-05-21 20:52:07,<20260521205135.BFD41227E1@relatorios01a.venezacayooscar.cfd>,relatorios01a.venezacayooscar.cfd (estimado),Currículo - Diego Fonseca,RECEBIDO (SMTP),"550-5.7.1 [95.217.163.6 19] Gmail has detected that this message is likely 550-5.7.1 suspicious due to the very low reputation of the sending domain. To 550-5.7.1 best protect our users from spam, the message has been blocked. For 550-5.7.1 more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",5952,0,Rejeitado (definitivo)
2026-05-21 20:52:07,<20260521205135.BFD41227E1@relatorios01a.venezacayooscar.cfd>,relatorios01a.venezacayooscar.cfd (estimado),Currículo - Diego Fonseca,REJEITADO,,6119,0,Rejeitado (definitivo)
2026-05-21 20:52:15,<20260521205146.4091923352@relatorios01a.venezacayooscar.cfd>,relatorios01a.venezacayooscar.cfd (estimado),Currículo - Isabela Monteiro,RECEBIDO (SMTP),"550-5.7.1 [95.217.163.6 19] Gmail has detected that this message is likely 550-5.7.1 suspicious due to the very low reputation of the sending domain. To 550-5.7.1 best protect our users from spam, the message has been blocked. For 550-5.7.1 more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",5979,0,Rejeitado (definitivo)
2026-05-21 20:52:15,<20260521205146.4091923352@relatorios01a.venezacayooscar.cfd>,relatorios01a.venezacayooscar.cfd (estimado),Currículo - Isabela Monteiro,REJEITADO,,6143,0,Rejeitado (definitivo)
2026-05-21 20:52:16,<20260521205137.5E8F42136B@relatorios01a.venezacayooscar.cfd>,relatorios01a.venezacayooscar.cfd (estimado),Currículo - Paula Lopes,RECEBIDO (SMTP),"550-5.7.1 [95.217.163.6 18] Gmail has detected that this message is likely 550-5.7.1 suspicious due to the very low reputation of the sending IP address. 550-5.7.1 To best protect our users from spam, the message has been blocked. 550-5.7.1 For more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",5952,0,Rejeitado (definitivo)
2026-05-21 20:52:16,<20260521205137.5E8F42136B@relatorios01a.venezacayooscar.cfd>,relatorios01a.venezacayooscar.cfd (estimado),Currículo - Paula Lopes,REJEITADO,,6116,0,Rejeitado (definitivo)
2026-05-21 20:52:17,<20260521205135.BFD41227E1@relatorios01a.venezacayooscar.cfd>,relatorios01a.venezacayooscar.cfd (estimado),Currículo - Diego Fonseca,RECEBIDO (SMTP),"550-5.7.1 [95.217.163.6 19] Gmail has detected that this message is likely 550-5.7.1 suspicious due to the very low reputation of the sending domain. To 550-5.7.1 best protect our users from spam, the message has been blocked. For 550-5.7.1 more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",5952,0,Rejeitado (definitivo)
2026-05-21 20:52:18,<20260521205135.BFD41227E1@relatorios01a.venezacayooscar.cfd>,relatorios01a.venezacayooscar.cfd (estimado),Currículo - Diego Fonseca,REJEITADO,,6115,0,Rejeitado (definitivo)
2026-05-21 20:52:47,<20260521205137.5E8F42136B@relatorios01a.venezacayooscar.cfd>,relatorios01a.venezacayooscar.cfd (estimado),Currículo - Paula Lopes,RECEBIDO (SMTP),"550-5.7.1 [95.217.163.6 19] Gmail has detected that this message is likely 550-5.7.1 suspicious due to the very low reputation of the sending domain. To 550-5.7.1 best protect our users from spam, the message has been blocked. For 550-5.7.1 more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",5953,0,Rejeitado (definitivo)
2026-05-21 20:52:47,<20260521205137.5E8F42136B@relatorios01a.venezacayooscar.cfd>,relatorios01a.venezacayooscar.cfd (estimado),Currículo - Paula Lopes,REJEITADO,,6117,0,Rejeitado (definitivo)
2026-05-21 20:52:50,<20260521205146.4091923352@relatorios01a.venezacayooscar.cfd>,relatorios01a.venezacayooscar.cfd (estimado),Currículo - Isabela Monteiro,RECEBIDO (SMTP),"550-5.7.1 [95.217.163.6 19] Gmail has detected that this message is likely 550-5.7.1 suspicious due to the very low reputation of the sending domain. To 550-5.7.1 best protect our users from spam, the message has been blocked. For 550-5.7.1 more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",5979,0,Rejeitado (definitivo)
2026-05-21 20:52:50,<20260521205146.4091923352@relatorios01a.venezacayooscar.cfd>,relatorios01a.venezacayooscar.cfd (estimado),Currículo - Isabela Monteiro,REJEITADO,,6143,0,Rejeitado (definitivo)
2026-05-21 20:52:59,<20260521205135.BFD41227E1@relatorios01a.venezacayooscar.cfd>,relatorios01a.venezacayooscar.cfd (estimado),Currículo - Diego Fonseca,RECEBIDO (SMTP),"550-5.7.1 [95.217.163.6 19] Gmail has detected that this message is likely 550-5.7.1 suspicious due to the very low reputation of the sending domain. To 550-5.7.1 best protect our users from spam, the message has been blocked. For 550-5.7.1 more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",5953,0,Rejeitado (definitivo)
2026-05-21 20:52:59,<20260521205135.BFD41227E1@relatorios01a.venezacayooscar.cfd>,relatorios01a.venezacayooscar.cfd (estimado),Currículo - Diego Fonseca,REJEITADO,,6119,0,Rejeitado (definitivo)
2026-05-22 03:10:52,<6a0fc93d.2d7d99e9.286f8a.e969SMTPIN_ADDED_MISSING@mx.google.com>,,Divulgue para MILHÕES DE EMAILS - Preço de custo,RECEBIDO (SMTP),"550-5.7.1 [66.252.56.61] The IP you're using to send mail is not authorized to 550-5.7.1 send email directly to our servers. Please use the SMTP relay at your 550-5.7.1 service provider instead. For more information, go to 550 5.7.1 https://support.google.com/mail/?p=NotAuthorizedError",3607,0,Rejeitado (definitivo)
2026-05-22 03:10:53,<6a0fc93d.2d7d99e9.286f8a.e969SMTPIN_ADDED_MISSING@mx.google.com>,,Divulgue para MILHÕES DE EMAILS - Preço de custo,REJEITADO,,3774,0,Rejeitado (definitivo)
2026-05-22 13:03:31,<6a105424.fdb651db.19a4e8.c3e9SMTPIN_ADDED_MISSING@mx.google.com>,,Divulgue para MILHÕES DE EMAILS - Preço de custo,RECEBIDO (SMTP),"550-5.7.1 [49.65.203.126] The IP you're using to send mail is not authorized to 550-5.7.1 send email directly to our servers. Please use the SMTP relay at your 550-5.7.1 service provider instead. For more information, go to 550 5.7.1 https://support.google.com/mail/?p=NotAuthorizedError",4759,0,Rejeitado (definitivo)
2026-05-22 13:03:32,<6a105424.fdb651db.19a4e8.c3e9SMTPIN_ADDED_MISSING@mx.google.com>,,Divulgue para MILHÕES DE EMAILS - Preço de custo,REJEITADO,,4927,0,Rejeitado (definitivo)
2026-05-22 16:22:40,<6a1082d1.eaadc5e1.0738.0a74SMTPIN_ADDED_MISSING@mx.google.com>,,Divulgue para MILHÕES DE EMAILS - Preço de custo,RECEBIDO (SMTP),"550-5.7.1 [36.163.181.235] The IP you're using to send mail is not authorized to 550-5.7.1 send email directly to our servers. Please use the SMTP relay at your 550-5.7.1 service provider instead. For more information, go to 550 5.7.1 https://support.google.com/mail/?p=NotAuthorizedError",5529,0,Rejeitado (definitivo)
2026-05-22 16:22:41,<6a1082d1.eaadc5e1.0738.0a74SMTPIN_ADDED_MISSING@mx.google.com>,,Divulgue para MILHÕES DE EMAILS - Preço de custo,REJEITADO,,5697,0,Rejeitado (definitivo)
2026-05-22 17:31:22,<20260522173121.07A8123AB2@relatorios13m.comprarida.xyz>,relatorios13m.comprarida.xyz (estimado),Assinar documento: DOCUMENTO.compliance@beng.eng.br.docx,RECEBIDO (SMTP),"550-5.7.1 [89.167.108.13 19] Gmail has detected that this message is likely 550-5.7.1 suspicious due to the very low reputation of the sending domain. To 550-5.7.1 best protect our users from spam, the message has been blocked. For 550-5.7.1 more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",9313,0,Rejeitado (definitivo)
2026-05-22 17:31:22,<20260522173121.07A8123AB2@relatorios13m.comprarida.xyz>,relatorios13m.comprarida.xyz (estimado),Assinar documento: DOCUMENTO.compliance@beng.eng.br.docx,REJEITADO,,9478,0,Rejeitado (definitivo)
2026-05-22 17:32:03,<20260522173121.07A8123AB2@relatorios13m.comprarida.xyz>,relatorios13m.comprarida.xyz (estimado),,RECEBIDO (SMTP),"421-4.7.28 Gmail has detected an unusual rate of unsolicited mail. To protect 421-4.7.28 our users from spam, mail has been temporarily rate limited. For 421-4.7.28 more information, go to 421-4.7.28 https://support.google.com/mail/?p=UnsolicitedRateLimitError to 421 4.7.28 review our Bulk Email Senders Guidelines.",0,0,Rejeitado (definitivo)
2026-05-22 17:32:06,<20260522173121.07A8123AB2@relatorios13m.comprarida.xyz>,relatorios13m.comprarida.xyz (estimado),,RECEBIDO (SMTP),"421-4.7.28 Gmail has detected an unusual rate of unsolicited mail. To protect 421-4.7.28 our users from spam, mail has been temporarily rate limited. For 421-4.7.28 more information, go to 421-4.7.28 https://support.google.com/mail/?p=UnsolicitedRateLimitError to 421 4.7.28 review our Bulk Email Senders Guidelines.",0,0,Rejeitado (definitivo)
2026-05-22 17:32:31,<20260522173121.07A8123AB2@relatorios13m.comprarida.xyz>,relatorios13m.comprarida.xyz (estimado),,RECEBIDO (SMTP),"421-4.7.28 Gmail has detected an unusual rate of unsolicited mail. To protect 421-4.7.28 our users from spam, mail has been temporarily rate limited. For 421-4.7.28 more information, go to 421-4.7.28 https://support.google.com/mail/?p=UnsolicitedRateLimitError to 421 4.7.28 review our Bulk Email Senders Guidelines.",0,0,Rejeitado (definitivo)
2026-05-22 17:32:34,<20260522173121.07A8123AB2@relatorios13m.comprarida.xyz>,relatorios13m.comprarida.xyz (estimado),,RECEBIDO (SMTP),"421-4.7.28 Gmail has detected an unusual rate of unsolicited mail. To protect 421-4.7.28 our users from spam, mail has been temporarily rate limited. For 421-4.7.28 more information, go to 421-4.7.28 https://support.google.com/mail/?p=UnsolicitedRateLimitError to 421 4.7.28 review our Bulk Email Senders Guidelines.",0,0,Rejeitado (definitivo)
2026-05-22 17:48:49,<20260522174848.27F6847D4D@relatorios05e.basedigital.buzz>,relatorios05e.basedigital.buzz (estimado),Guia para pagamento [IRPJ-MENSAL] - Vencimento: 25/05/2026,RECEBIDO (SMTP),"550-5.7.1 [5.223.65.75 19] Gmail has detected that this message is likely 550-5.7.1 suspicious due to the very low reputation of the sending domain. To 550-5.7.1 best protect our users from spam, the message has been blocked. For 550-5.7.1 more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",6366,0,Rejeitado (definitivo)
2026-05-22 17:48:49,<20260522174848.27F6847D4D@relatorios05e.basedigital.buzz>,relatorios05e.basedigital.buzz (estimado),Guia para pagamento [IRPJ-MENSAL] - Vencimento: 25/05/2026,REJEITADO,,6531,0,Rejeitado (definitivo)
2026-05-22 17:48:50,<20260522174849.19DA347FA2@relatorios05e.basedigital.buzz>,relatorios05e.basedigital.buzz (estimado),Guia para pagamento [IRPJ-MENSAL] - Vencimento: 25/05/2026,RECEBIDO (SMTP),"550-5.7.1 [5.223.65.75 19] Gmail has detected that this message is likely 550-5.7.1 suspicious due to the very low reputation of the sending domain. To 550-5.7.1 best protect our users from spam, the message has been blocked. For 550-5.7.1 more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",6364,0,Rejeitado (definitivo)
2026-05-22 17:48:50,<20260522174848.CC1E247ED9@relatorios05e.basedigital.buzz>,relatorios05e.basedigital.buzz (estimado),Guia para pagamento [IRPJ-MENSAL] - Vencimento: 25/05/2026,RECEBIDO (SMTP),"550-5.7.1 [5.223.65.75 18] Gmail has detected that this message is likely 550-5.7.1 suspicious due to the very low reputation of the sending IP address. 550-5.7.1 To best protect our users from spam, the message has been blocked. 550-5.7.1 For more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",6369,0,Rejeitado (definitivo)
2026-05-22 17:48:50,<20260522174849.19DA347FA2@relatorios05e.basedigital.buzz>,relatorios05e.basedigital.buzz (estimado),Guia para pagamento [IRPJ-MENSAL] - Vencimento: 25/05/2026,REJEITADO,,6532,0,Rejeitado (definitivo)
2026-05-22 17:48:50,<20260522174848.CC1E247ED9@relatorios05e.basedigital.buzz>,relatorios05e.basedigital.buzz (estimado),Guia para pagamento [IRPJ-MENSAL] - Vencimento: 25/05/2026,REJEITADO,,6534,0,Rejeitado (definitivo)
2026-05-22 17:48:51,<20260522174850.961A24830E@relatorios05e.basedigital.buzz>,relatorios05e.basedigital.buzz (estimado),Guia para pagamento [IRPJ-MENSAL] - Vencimento: 25/05/2026,RECEBIDO (SMTP),"550-5.7.1 [5.223.65.75 18] Gmail has detected that this message is likely 550-5.7.1 suspicious due to the very low reputation of the sending IP address. 550-5.7.1 To best protect our users from spam, the message has been blocked. 550-5.7.1 For more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",6363,0,Rejeitado (definitivo)
2026-05-22 17:48:51,<20260522174850.961A24830E@relatorios05e.basedigital.buzz>,relatorios05e.basedigital.buzz (estimado),Guia para pagamento [IRPJ-MENSAL] - Vencimento: 25/05/2026,REJEITADO,,6531,0,Rejeitado (definitivo)
2026-05-22 17:49:14,<20260522174849.19DA347FA2@relatorios05e.basedigital.buzz>,relatorios05e.basedigital.buzz (estimado),Guia para pagamento [IRPJ-MENSAL] - Vencimento: 25/05/2026,RECEBIDO (SMTP),"550-5.7.1 [5.223.65.75 19] Gmail has detected that this message is likely 550-5.7.1 suspicious due to the very low reputation of the sending domain. To 550-5.7.1 best protect our users from spam, the message has been blocked. For 550-5.7.1 more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",6364,0,Rejeitado (definitivo)
2026-05-22 17:49:14,<20260522174849.19DA347FA2@relatorios05e.basedigital.buzz>,relatorios05e.basedigital.buzz (estimado),Guia para pagamento [IRPJ-MENSAL] - Vencimento: 25/05/2026,REJEITADO,,6531,0,Rejeitado (definitivo)
2026-05-22 17:49:26,<20260522174850.961A24830E@relatorios05e.basedigital.buzz>,relatorios05e.basedigital.buzz (estimado),Guia para pagamento [IRPJ-MENSAL] - Vencimento: 25/05/2026,RECEBIDO (SMTP),"550-5.7.1 [5.223.65.75 18] Gmail has detected that this message is likely 550-5.7.1 suspicious due to the very low reputation of the sending IP address. 550-5.7.1 To best protect our users from spam, the message has been blocked. 550-5.7.1 For more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",6364,0,Rejeitado (definitivo)
2026-05-22 17:49:26,<20260522174850.961A24830E@relatorios05e.basedigital.buzz>,relatorios05e.basedigital.buzz (estimado),Guia para pagamento [IRPJ-MENSAL] - Vencimento: 25/05/2026,REJEITADO,,6532,0,Rejeitado (definitivo)
2026-05-22 17:49:33,<20260522174848.CC1E247ED9@relatorios05e.basedigital.buzz>,relatorios05e.basedigital.buzz (estimado),Guia para pagamento [IRPJ-MENSAL] - Vencimento: 25/05/2026,RECEBIDO (SMTP),"550-5.7.1 [5.223.65.75 19] Gmail has detected that this message is likely 550-5.7.1 suspicious due to the very low reputation of the sending domain. To 550-5.7.1 best protect our users from spam, the message has been blocked. For 550-5.7.1 more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",6370,0,Rejeitado (definitivo)
2026-05-22 17:49:33,<20260522174848.CC1E247ED9@relatorios05e.basedigital.buzz>,relatorios05e.basedigital.buzz (estimado),Guia para pagamento [IRPJ-MENSAL] - Vencimento: 25/05/2026,REJEITADO,,6536,0,Rejeitado (definitivo)
2026-05-22 17:49:35,<20260522174848.27F6847D4D@relatorios05e.basedigital.buzz>,relatorios05e.basedigital.buzz (estimado),Guia para pagamento [IRPJ-MENSAL] - Vencimento: 25/05/2026,RECEBIDO (SMTP),"550-5.7.1 [5.223.65.75 18] Gmail has detected that this message is likely 550-5.7.1 suspicious due to the very low reputation of the sending IP address. 550-5.7.1 To best protect our users from spam, the message has been blocked. 550-5.7.1 For more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",6367,0,Rejeitado (definitivo)
2026-05-22 17:49:35,<20260522174848.27F6847D4D@relatorios05e.basedigital.buzz>,relatorios05e.basedigital.buzz (estimado),Guia para pagamento [IRPJ-MENSAL] - Vencimento: 25/05/2026,REJEITADO,,6534,0,Rejeitado (definitivo)
2026-05-22 17:49:40,<20260522174849.19DA347FA2@relatorios05e.basedigital.buzz>,relatorios05e.basedigital.buzz (estimado),Guia para pagamento [IRPJ-MENSAL] - Vencimento: 25/05/2026,RECEBIDO (SMTP),"550-5.7.1 [5.223.65.75 18] Gmail has detected that this message is likely 550-5.7.1 suspicious due to the very low reputation of the sending IP address. 550-5.7.1 To best protect our users from spam, the message has been blocked. 550-5.7.1 For more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",6363,0,Rejeitado (definitivo)
2026-05-22 17:49:41,<20260522174849.19DA347FA2@relatorios05e.basedigital.buzz>,relatorios05e.basedigital.buzz (estimado),Guia para pagamento [IRPJ-MENSAL] - Vencimento: 25/05/2026,REJEITADO,,6531,0,Rejeitado (definitivo)
2026-05-22 17:49:58,<20260522174850.961A24830E@relatorios05e.basedigital.buzz>,relatorios05e.basedigital.buzz (estimado),Guia para pagamento [IRPJ-MENSAL] - Vencimento: 25/05/2026,RECEBIDO (SMTP),"550-5.7.1 [5.223.65.75 19] Gmail has detected that this message is likely 550-5.7.1 suspicious due to the very low reputation of the sending domain. To 550-5.7.1 best protect our users from spam, the message has been blocked. For 550-5.7.1 more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",6364,0,Rejeitado (definitivo)
2026-05-22 17:49:58,<20260522174850.961A24830E@relatorios05e.basedigital.buzz>,relatorios05e.basedigital.buzz (estimado),Guia para pagamento [IRPJ-MENSAL] - Vencimento: 25/05/2026,REJEITADO,,6532,0,Rejeitado (definitivo)
2026-05-22 18:23:48,<20260522133633.8F0539616F9@fjsanyuan.com>,fjsanyuan.com (estimado),Divulgue para MILHÕES DE EMAILS - Preço de custo,RECEBIDO (SMTP),"550-5.7.1 [222.76.195.133] The IP you're using to send mail is not authorized to 550-5.7.1 send email directly to our servers. Please use the SMTP relay at your 550-5.7.1 service provider instead. For more information, go to 550 5.7.1 https://support.google.com/mail/?p=NotAuthorizedError",3630,0,Rejeitado (definitivo)
2026-05-22 18:23:49,<20260522133633.8F0539616F9@fjsanyuan.com>,fjsanyuan.com (estimado),Divulgue para MILHÕES DE EMAILS - Preço de custo,REJEITADO,,3797,0,Rejeitado (definitivo)
2026-05-22 23:29:31,<20260522232931.41BBE22AA6@relatorios01a.venezaplayatodasana.cfd>,relatorios01a.venezaplayatodasana.cfd (estimado),Guia para pagamento [IRPJ-MENSAL] - Vencimento: 25/05/2026,RECEBIDO (SMTP),"550-5.7.1 [178.105.150.228 19] Gmail has detected that this message is 550-5.7.1 likely suspicious due to the very low reputation of the sending 550-5.7.1 domain. To best protect our users from spam, the message has been 550-5.7.1 blocked. For more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",6528,0,Rejeitado (definitivo)
2026-05-22 23:29:31,<20260522232931.41BBE22AA6@relatorios01a.venezaplayatodasana.cfd>,relatorios01a.venezaplayatodasana.cfd (estimado),Guia para pagamento [IRPJ-MENSAL] - Vencimento: 25/05/2026,REJEITADO,,6694,0,Rejeitado (definitivo)
2026-05-22 23:29:34,<20260522232934.1A175237AF@relatorios01a.venezaplayatodasana.cfd>,relatorios01a.venezaplayatodasana.cfd (estimado),,RECEBIDO (SMTP),"421-4.7.28 Gmail has detected an unusual rate of unsolicited mail. To protect 421-4.7.28 our users from spam, mail has been temporarily rate limited. For 421-4.7.28 more information, go to 421-4.7.28 https://support.google.com/mail/?p=UnsolicitedRateLimitError to 421 4.7.28 review our Bulk Email Senders Guidelines.",0,0,Rejeitado (definitivo)
2026-05-22 23:29:38,<20260522232934.1A175237AF@relatorios01a.venezaplayatodasana.cfd>,relatorios01a.venezaplayatodasana.cfd (estimado),,RECEBIDO (SMTP),"421-4.7.28 Gmail has detected an unusual rate of unsolicited mail. To protect 421-4.7.28 our users from spam, mail has been temporarily rate limited. For 421-4.7.28 more information, go to 421-4.7.28 https://support.google.com/mail/?p=UnsolicitedRateLimitError to 421 4.7.28 review our Bulk Email Senders Guidelines.",0,0,Rejeitado (definitivo)
2026-05-22 23:29:57,<20260522232931.41BBE22AA6@relatorios01a.venezaplayatodasana.cfd>,relatorios01a.venezaplayatodasana.cfd (estimado),,RECEBIDO (SMTP),"421-4.7.28 Gmail has detected an unusual rate of unsolicited mail. To protect 421-4.7.28 our users from spam, mail has been temporarily rate limited. For 421-4.7.28 more information, go to 421-4.7.28 https://support.google.com/mail/?p=UnsolicitedRateLimitError to 421 4.7.28 review our Bulk Email Senders Guidelines.",0,0,Rejeitado (definitivo)
2026-05-22 23:29:57,<20260522232931.41BBE22AA6@relatorios01a.venezaplayatodasana.cfd>,relatorios01a.venezaplayatodasana.cfd (estimado),,RECEBIDO (SMTP),"421-4.7.28 Gmail has detected an unusual rate of unsolicited mail. To protect 421-4.7.28 our users from spam, mail has been temporarily rate limited. For 421-4.7.28 more information, go to 421-4.7.28 https://support.google.com/mail/?p=UnsolicitedRateLimitError to 421 4.7.28 review our Bulk Email Senders Guidelines.",0,0,Rejeitado (definitivo)
2026-05-22 23:29:57,<20260522232934.1A175237AF@relatorios01a.venezaplayatodasana.cfd>,relatorios01a.venezaplayatodasana.cfd (estimado),Guia para pagamento [IRPJ-MENSAL] - Vencimento: 25/05/2026,RECEBIDO (SMTP),"550-5.7.1 [178.105.150.228 18] Gmail has detected that this message is 550-5.7.1 likely suspicious due to the very low reputation of the sending IP 550-5.7.1 address. To best protect our users from spam, the message has been 550-5.7.1 blocked. For more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",6514,0,Rejeitado (definitivo)
2026-05-22 23:29:57,<20260522232934.1A175237AF@relatorios01a.venezaplayatodasana.cfd>,relatorios01a.venezaplayatodasana.cfd (estimado),Guia para pagamento [IRPJ-MENSAL] - Vencimento: 25/05/2026,REJEITADO,,6680,0,Rejeitado (definitivo)
2026-05-22 23:30:10,<20260522232931.41BBE22AA6@relatorios01a.venezaplayatodasana.cfd>,relatorios01a.venezaplayatodasana.cfd (estimado),Guia para pagamento [IRPJ-MENSAL] - Vencimento: 25/05/2026,RECEBIDO (SMTP),"550-5.7.1 [178.105.150.228 19] Gmail has detected that this message is 550-5.7.1 likely suspicious due to the very low reputation of the sending 550-5.7.1 domain. To best protect our users from spam, the message has been 550-5.7.1 blocked. For more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",6529,0,Rejeitado (definitivo)
2026-05-22 23:30:10,<20260522232931.41BBE22AA6@relatorios01a.venezaplayatodasana.cfd>,relatorios01a.venezaplayatodasana.cfd (estimado),Guia para pagamento [IRPJ-MENSAL] - Vencimento: 25/05/2026,REJEITADO,,6697,0,Rejeitado (definitivo)
2026-05-22 23:30:10,<20260522232934.1A175237AF@relatorios01a.venezaplayatodasana.cfd>,relatorios01a.venezaplayatodasana.cfd (estimado),,RECEBIDO (SMTP),"421-4.7.28 Gmail has detected an unusual rate of unsolicited mail. To protect 421-4.7.28 our users from spam, mail has been temporarily rate limited. For 421-4.7.28 more information, go to 421-4.7.28 https://support.google.com/mail/?p=UnsolicitedRateLimitError to 421 4.7.28 review our Bulk Email Senders Guidelines.",0,0,Rejeitado (definitivo)
2026-05-22 23:30:11,<20260522232934.1A175237AF@relatorios01a.venezaplayatodasana.cfd>,relatorios01a.venezaplayatodasana.cfd (estimado),,RECEBIDO (SMTP),"421-4.7.28 Gmail has detected an unusual rate of unsolicited mail. To protect 421-4.7.28 our users from spam, mail has been temporarily rate limited. For 421-4.7.28 more information, go to 421-4.7.28 https://support.google.com/mail/?p=UnsolicitedRateLimitError to 421 4.7.28 review our Bulk Email Senders Guidelines.",0,0,Rejeitado (definitivo)
2026-05-22 23:30:40,<20260522232931.41BBE22AA6@relatorios01a.venezaplayatodasana.cfd>,relatorios01a.venezaplayatodasana.cfd (estimado),Guia para pagamento [IRPJ-MENSAL] - Vencimento: 25/05/2026,RECEBIDO (SMTP),"550-5.7.1 [178.105.150.228 19] Gmail has detected that this message is 550-5.7.1 likely suspicious due to the very low reputation of the sending 550-5.7.1 domain. To best protect our users from spam, the message has been 550-5.7.1 blocked. For more information, go to 550 5.7.1 https://support.google.com/mail/answer/188131",6529,0,Rejeitado (definitivo)
